INTENSIDAD,TENSION,T1,T2,SOC
31.99951171,3.47661555,40.18644,38.93832,80.8921974
-31.99951171,3.2043946,39.46214,38.0605,86.9507381
-31.9972076,2.37338827,40.2458,38.99763,2.006379931
-31.9972076,3.06157015,38.58349,37.30131,20.6539149
31.9972076,3.42717632,39.11781,37.76394,44.51054048
31.99951171,3.45586328,39.77085,38.57058,68.3421212
31.99490349,3.46440833,40.0677,38.89087,74.62832399
0,3.34721904,40.78012,39.46027,100
31.99951171,3.31700618,40.0202,38.66549,9.269320845
-31.9972076,3.11680781,37.96606,36.66074,37.6586831
-31.9972076,2.91172656,39.33153,38.09609,7.543642899
-31.9972076,3.22880903,39.86584,38.47569,96.0569953
31.99490349,3.45128557,39.66399,38.35706,64.26429686
31.99951171,3.5007248,40.60201,39.32978,89.08841967
0,3.40947585,41.1482,39.89917,99.39295012
-31.9972076,3.11009384,38.04918,36.7675,35.5249834
31.9972076,3.41832609,39.1653,37.81139,38.8045451
-31.9972076,3.16105898,38.44101,37.28945,60.59021528
31.9972076,3.42687114,39.12968,37.88256,43.9949566
-31.99951171,3.20622568,39.50964,38.19099,88.3614719
-31.99951171,3.16746777,38.59536,37.36062,64.87242053
-32.00181582,3.18608377,39.1653,37.82325,78.54477348
31.99951171,3.43511101,39.18905,37.91815,50.14747417
31.99951171,3.36125734,39.55713,38.21471,20.20640851
-31.99951171,3.14610513,38.15604,36.79123,50.87588926
-31.9972076,3.14061189,38.06105,36.82681,47.75775648
0,2.86472877,41.70626,40.38553,-1.0764e-12
32.00181582,3.41161212,39.18905,37.89443,34.75981981
31.9972076,3.42320897,39.12968,37.78767,41.83610042
31.99951171,3.47783627,40.2458,38.89087,81.2618138
31.99951171,3.12748913,40.76825,39.32978,1.62451581
-32.00181582,2.25711452,40.43578,39.09253,1.307005558
-31.99951171,3.16136416,38.42913,37.15896,60.31499286
-31.99490349,3.13664454,38.01355,36.77936,46.11183984
-31.9972076,3.0920882,38.15604,36.89799,29.46997647
31.99951171,3.27733272,40.22206,38.90273,6.011125686
-31.99951171,2.91294728,39.31966,37.97747,8.244725169
31.99951171,3.50408179,40.5189,39.08067,89.28756095
31.99490349,3.49187457,40.4714,39.08067,86.62101863
-31.99951171,3.1482414,38.19166,36.83868,51.71540299
-31.99951171,3.14213779,38.07292,36.7675,48.90263356
31.99951171,3.50286107,40.59014,39.22301,89.38691346
-31.9972076,3.12260624,38.00168,36.73191,39.81747883
31.9972076,3.35454337,39.60463,38.2503,18.86217031
31.99951171,3.40856031,39.29591,37.97747,33.49654122
-31.99951171,3.00022889,39.02282,37.76394,11.84042565
-31.99951171,3.05485618,38.66661,37.36062,19.09487441
32.00181582,3.42198825,39.12968,37.88256,41.19446374
31.9972076,3.44426642,39.43839,38.19099,57.54785757
-31.9972076,3.0966659,38.12042,36.82681,30.94256334
0,2.90745403,41.75376,40.32622,0.696165579
-31.9972076,3.19157702,39.24842,37.89443,81.19393812
-32.00181582,3.16563668,38.54787,37.25386,63.67615506
31.99951171,3.44762341,39.64025,38.30961,61.44167553
-31.99951171,3.17998016,39.07031,37.74022,75.64827465
31.9972076,3.32799268,39.85397,38.36892,12.38611129
32.00181582,3.20988785,40.50702,39.05694,3.852286777
31.99951171,3.44182498,39.35528,38.0605,56.38412857
-31.9972076,3.11619745,38.00168,36.77936,37.5298726
31.99951171,3.44213016,39.49776,38.20285,56.52433746
-31.99951171,3.14641032,38.12042,36.72005,50.60346279
0,3.3478294,40.81574,39.51958,99.54068733
0,3.34813458,40.83949,39.51958,99.69177997
-31.9972076,3.16319524,38.4885,37.12337,61.63642333
0,3.36064698,41.11258,39.72124,99.54068733
32.00181582,3.40978103,39.28403,37.98933,33.85635619
31.99951171,3.46318761,40.0677,38.78411,74.034989
32.00181582,3.40215152,39.27216,37.93002,30.04927978
31.99951171,3.3463035,39.74711,38.46382,17.1311469
32.00181582,3.43755245,39.20092,38.02491,51.27796616
-31.99951171,3.08720531,38.23915,37.0522,27.7043827
31.99951171,3.41466392,39.14155,37.88256,36.63701017
31.99951171,3.46227207,39.93709,38.55872,72.6264668
31.99490349,3.42381933,39.1653,37.95374,42.60781794
-31.9972076,3.04661631,38.66661,37.56228,17.39012871
31.99951171,3.44060426,39.35528,38.10795,54.54944405
-32.00181582,3.22545205,39.75898,38.35706,94.97760176
31.99951171,3.48699168,40.34079,38.98577,84.68382782
31.9972076,3.25749599,40.49515,39.11626,5.138357267
31.99951171,3.45647364,39.78273,38.57058,68.58198331
-31.99951171,3.0078584,38.96345,37.74022,12.58479157
-31.99951171,3.13908598,38.04918,36.82681,47.4633987
32.00181582,3.40642405,39.22467,37.93002,32.51707734
0,2.90714885,41.46879,40.05338,0.060523545
-31.9972076,3.18486305,39.18905,37.83512,78.13279496
-31.99951171,3.20134279,39.43839,38.04864,85.50091123
-31.99951171,3.18028534,39.01094,37.58601,74.94680377
31.99490349,3.45616846,39.83022,38.52314,68.99176142
-31.9972076,3.22880903,39.93709,38.6299,96.5687651
0,2.90684367,41.52816,40.16014,0.125640981
0,3.41405356,41.16008,39.80428,99.06880096
-31.9972076,3.16258488,38.47663,37.25386,61.49081889
0,2.86106661,41.74189,40.46857,0.696165579
-31.9972076,3.14854658,38.15604,36.93357,51.86842436
31.99951171,3.4305333,39.1653,37.8707,46.00073539
-31.9972076,3.23643854,39.97271,38.60617,97.58919203
-31.9972076,2.84916457,39.45027,38.23844,6.224360898
31.99490349,3.48577096,40.35266,38.98577,84.32403832
-31.9972076,2.8986038,39.33153,38.04864,7.07600426
31.99490349,3.4726482,40.18644,38.90273,79.18550122
31.99951171,3.33287556,39.77085,38.47569,13.58699003
31.9972076,3.48058289,40.25768,38.93832,82.57125941
0,2.9111162,41.75376,40.3618,0.696165579
-31.99951171,3.1903563,39.20092,37.89443,80.59429514
32.00181582,3.41008621,39.20092,38.08423,33.59257616
-31.9972076,3.12413214,37.96606,36.70819,40.40825553
31.99951171,3.48271916,40.28143,38.98577,83.41081675
-31.99951171,3.17112993,38.7616,37.51483,68.93189581
31.99951171,3.42168307,39.09406,37.88256,41.31439933
31.99951171,3.40367742,39.23654,37.91815,30.76888426
-31.9972076,3.06736858,38.54787,37.20641,21.97312738
31.9972076,3.44182498,39.37902,38.09609,55.59563535
-31.99951171,3.06981003,38.4885,37.34876,22.60601158
0,3.34386206,40.56639,39.27047,99.69177997
-31.99951171,3.15403983,38.21541,36.98102,55.01469941
-31.99490349,3.19279774,39.3434,37.94188,82.33032129
0,2.91935607,40.93447,39.59075,-1.0764e-12
32.00181582,3.55626764,40.78012,39.51958,95.11796515
31.99951171,3.41863127,39.12968,37.83512,39.15558633
0,3.34294652,40.40016,39.04508,99.29782719
32.00181582,3.30388342,40.11519,38.74852,6.901686128
31.9972076,3.04142824,40.93447,39.43654,0.490250307
-31.99951171,3.09575036,38.12042,36.77936,30.57377802
0,3.43602655,41.13633,39.828,99.29782719
-31.9972076,3.16960403,38.66661,37.33689,66.68219235
-31.9972076,2.94590677,39.23654,37.98933,9.054121014
-31.99951171,3.16136416,38.44101,37.20641,60.43797442
-32.00181582,3.1232166,37.96606,36.75564,40.74704577
0,3.35088121,40.91073,39.47213,99.39295012
-31.99951171,3.19615473,39.33153,37.98933,83.59259597
-31.99951171,3.16990921,38.74972,37.39621,67.42621882
-31.9972076,3.07164111,38.45288,37.1471,23.01893797
0,2.93034257,41.4213,40.06525,0.509157287
-32.00181582,3.18608377,39.23654,37.83512,79.12636965
-31.9972076,3.1668574,38.58349,37.242,64.63563072
31.9972076,3.3994049,39.43839,38.09609,29.60364392
0,3.3417258,40.2458,38.87901,100
31.99490349,3.41405356,39.22467,37.95374,36.61144903
0,2.29709316,41.07696,39.87545,-1.0764e-12
31.99951171,3.35942626,39.53338,38.0605,19.7348099
0,3.35210193,40.94635,39.5433,99.06880096
31.99951171,3.49370565,40.54264,39.22301,87.22807456
31.9972076,3.43022812,39.27216,38.04864,46.75346965
31.9972076,3.4149691,39.12968,37.78767,37.55428178
31.99951171,3.47295338,40.18644,38.89087,79.53191226
31.99951171,3.41069657,39.24842,37.97747,34.76062863
-31.99951171,2.09231708,40.76825,39.51958,0.711548913
-31.99951171,2.55954833,39.98458,38.60617,3.106038126
-31.9972076,3.07194629,38.4885,37.26572,23.1724047
31.9972076,3.5663386,40.83949,39.59075,95.65420302
32.00181582,3.36858167,39.45027,38.10795,22.20253841
0,3.34935531,40.86324,39.56703,100
-31.9972076,3.20653086,39.50964,38.21471,88.17392834
0,3.34538796,40.62576,39.30605,99.29782719
31.99951171,3.33165484,39.67587,38.3452,13.01843106
-32.00181582,3.08781567,38.22728,36.93357,28.6334915
-31.99951171,3.15770199,38.32227,37.1471,57.31663979
-31.99951171,3.21141375,39.55713,38.21471,89.94128605
-31.9972076,3.09117266,38.19166,36.89799,29.2301312
31.9972076,3.3994049,39.3909,38.0605,29.53860065
0,2.54123751,41.32631,40.00594,0.292987095
0,3.34660868,40.78012,39.51958,99.84486965
-31.99951171,3.17143511,38.73785,37.46738,68.56653816
0,3.38261997,41.18382,39.828,100
-31.99951171,3.16289006,38.50037,37.25386,62.57533152
32.00181582,3.42290379,39.14155,37.88256,41.56310471
32.00181582,3.52910658,40.75637,39.47213,93.22485799
31.9972076,3.41435874,39.24842,37.98933,37.2791098
31.99951171,3.45281147,39.69962,38.45196,66.57874063
-31.9972076,1.99984741,40.9226,39.62634,0.292987095
-31.99951171,3.17662318,38.90408,37.66904,72.40418043
-31.9972076,3.19218738,39.28403,37.98933,81.66304443
-31.9972076,3.01426719,38.96345,37.72836,13.49144944
-31.99951171,3.08873121,38.17979,36.87426,28.17514565
0,3.34416724,40.54264,39.22301,100
-31.99951171,3.09391928,38.12042,36.83868,30.67240389
-31.9972076,3.16777295,38.63099,37.30131,65.35433726
32.00181582,3.38231479,39.569,38.26216,25.04636306
-31.9972076,3.11039902,38.04918,36.72005,35.38000403
-31.99951171,3.07286183,38.47663,37.242,23.41225861
-31.9972076,3.00175479,38.97532,37.70463,11.75337615
31.9972076,3.41710536,39.12968,37.84698,38.15009062
0,2.90989548,41.43317,40.06525,0.125640981
-31.9972076,3.02708476,38.85658,37.63346,14.51176304
31.99951171,3.50438697,40.54264,39.22301,89.21108716
-31.9972076,3.16838331,38.69035,37.33689,66.10698907
0,3.37346456,41.1482,39.89917,99.39295012
31.9972076,3.56298161,40.81574,39.46027,95.76386178
31.99951171,3.42504005,39.14155,37.82325,43.03546367
-31.9972076,3.09269856,38.21541,36.92171,29.88836945
-31.99951171,3.13237201,38.00168,36.82681,43.77522077
-31.9972076,3.14213779,38.04918,36.7675,48.32467966
-31.99951171,3.06370642,38.54787,37.30131,20.74820176
-31.99951171,3.06248569,38.55974,37.30131,20.59528508
31.99951171,3.25780117,40.30517,38.95018,5.291504066
31.99490349,3.43602655,39.3434,38.04864,50.95098777
0,2.53940642,41.31443,40.06525,0.060523545
32.00181582,3.51873045,40.61389,39.30605,92.12508743
-31.9972076,3.17509728,38.86846,37.44366,70.98901865
-31.9972076,2.66178378,39.78273,38.52314,3.945569127
31.99951171,3.32677195,39.77085,38.41637,11.85200191
0,3.34599832,40.697,39.32978,99.39295012
-31.9972076,3.17082475,38.70223,37.41993,67.52173199
31.9972076,3.42717632,39.22467,38.03678,44.5306933
-31.99951171,3.14579995,38.10854,36.8624,50.94153688
0,3.47631037,41.10071,39.79241,99.39295012
31.9972076,3.43419547,39.28403,38.00119,49.87162877
31.99951171,3.39421683,39.3434,38.00119,27.53059135
31.9972076,3.42656596,39.27216,37.91815,44.35487225
-31.9972076,3.1934081,39.31966,38.00119,82.14276909
0,2.89311055,41.76563,40.48043,0.509157287
-31.9972076,3.17540246,38.92783,37.63346,72.29010661
32.00411994,3.46776532,40.13894,38.77225,76.79356588
31.9972076,3.45616846,39.81835,38.47569,68.75191658
-31.9972076,2.62424659,39.86584,38.535,3.478051822
-31.99951171,3.12687877,37.96606,36.79123,41.6075756
-31.9972076,3.09147784,38.16791,36.93357,29.49525607
-31.99951171,3.04142824,38.7141,37.46738,16.6588441
32.00181582,3.42259861,39.14155,37.83512,41.38828853
31.99951171,3.37315938,39.48589,38.1554,22.76618386
32.00181582,3.50530251,40.56639,39.24674,89.45096655
0,2.60074769,41.45692,40.08897,0.509157287
0,3.34874495,40.86324,39.43654,99.29782719
31.9972076,3.53429465,40.697,39.37723,93.92409392
31.99951171,3.50347143,40.5189,39.13998,89.00143655
-31.99951171,3.22362097,39.77085,38.3452,94.50658793
31.99951171,3.38780804,39.3909,38.03678,25.96313076
-31.9972076,3.16563668,38.55974,37.28945,63.88940808
31.99490349,3.50621805,40.66138,39.37723,90.16775277
-31.9972076,3.22697795,39.80648,38.57058,95.57513859
31.99951171,3.43633173,39.24842,37.93002,50.35166727
0,3.34569314,40.73262,39.41282,99.84486965
-31.9972076,3.06309606,38.59536,37.28945,20.89377701
31.99951171,3.42320897,39.12968,37.93002,42.03400381
-31.99951171,2.76523995,39.64025,38.35706,5.024979945
-31.99951171,2.9828336,39.07031,37.84698,10.31416763
-31.99951171,3.27550164,40.15081,38.77225,99.87526186
0,3.34386206,40.5189,39.21115,99.69177997
-31.9972076,2.4634165,40.12707,38.87901,2.630482097
-31.99951171,3.06218051,38.59536,37.44366,20.80712582
31.9972076,3.37895781,39.50964,38.19099,24.14147747
-31.99951171,2.56748302,39.93709,38.68921,3.350060667
31.99951171,3.46227207,39.96083,38.67735,72.97664444
31.99951171,3.5007248,40.50702,39.13998,88.21812427
31.99951171,3.47081712,40.17456,38.83156,78.69233786
31.9972076,3.3432517,39.69962,38.27402,16.22377946
31.99951171,3.37956817,39.50964,38.19099,24.26141306
31.99951171,3.3557641,39.53338,38.09609,19.44399611
-31.9972076,3.1747921,38.92783,37.63346,71.26393881
-31.9972076,2.90684367,39.31966,38.09609,7.854817785
31.99951171,3.33928435,39.71149,38.30961,15.26436469
31.99490349,3.44396124,39.50964,38.20285,57.83849459
-31.99951171,2.96910048,39.1653,37.93002,10.2835594
-31.9972076,3.16899367,38.65473,37.36062,66.31163812
-31.99951171,2.84763867,39.46214,38.13168,6.502364079
-31.99951171,3.16807813,38.70223,37.44366,66.77307418
31.9972076,3.46318761,40.07957,38.74852,74.09729468
-31.99951171,3.22362097,39.80648,38.47569,95.55754086
0,2.9251545,41.54003,40.1127,0.509157287
32.00181582,3.55931945,40.78012,39.46027,95.52400787
-31.99951171,3.18577859,39.17717,37.7758,78.1849585
31.9972076,3.44579232,39.59275,38.3452,60.36226471
-31.99951171,3.14488441,38.02543,36.7675,49.64312461
32.00181582,3.4430457,39.35528,38.10795,56.6750548
0,2.78202487,41.6469,40.32622,-1.0764e-12
-31.99951171,3.26878767,40.13894,38.74852,99.14828433
32.00181582,3.41466392,39.12968,37.94188,36.59095514
-31.99951171,3.13664454,37.97793,36.75564,45.80527508
-31.9972076,3.12993057,37.97793,36.79123,42.69582722
31.9972076,3.42504005,39.22467,37.94188,43.57120901
31.99951171,3.57152667,40.82761,39.48399,96.68258435
-31.99951171,3.04814221,38.66661,37.55042,17.62999082
31.9972076,3.34874495,39.55713,38.1554,17.40131025
31.9972076,3.41680018,39.23654,37.88256,38.53385806
32.00181582,3.34386206,39.67587,38.30961,16.46545069
31.99951171,3.45067521,39.64025,38.3452,63.87124509
-31.99951171,3.17662318,38.88033,37.58601,72.06842083
0,2.87266346,41.78938,40.49229,0.509157287
31.99951171,3.52788586,40.66138,39.22301,92.88549612
0,2.59769589,41.43317,40.0178,0.125640981
31.9972076,3.47081712,40.17456,38.84342,77.93697797
31.99951171,3.4290074,39.17717,37.8707,45.16116942
-31.99951171,2.98802167,39.07031,37.84698,11.059654
31.99951171,3.10276951,40.83949,39.50771,1.297652639
-32.00411994,3.09300374,38.17979,36.96916,29.73186453
32.00181582,3.47966735,40.30517,38.99763,82.53028234
-32.00181582,3.10307469,38.06105,36.83868,33.0901103
-31.99951171,3.15922789,38.39351,37.15896,58.79127771
32.00181582,3.44853895,39.65212,38.29775,62.64106511
31.9972076,3.61058976,40.9226,39.57889,98.04254992
31.99951171,3.35088121,39.59275,38.20285,17.92771173
31.9972076,3.43114366,39.20092,37.91815,46.92517623
31.9972076,3.36430915,39.50964,38.09609,20.92600435
32.00181582,3.44548714,39.50964,38.23844,59.22697138
-31.99951171,3.01152056,38.92783,37.81139,13.40182215
31.99490349,3.44670787,39.569,38.27402,60.3570103
31.99951171,3.42290379,39.11781,37.76394,42.35170157
-31.99951171,3.1934081,39.29591,37.84698,82.2648104
31.99951171,3.47539483,40.18644,38.96204,80.41246368
-31.99951171,3.19066148,39.31966,37.8707,81.25094501
0,3.3432517,40.45953,39.13998,100
31.9972076,3.54009308,40.76825,39.40095,94.17634166
31.9972076,3.44213016,39.45027,38.21471,56.39938106
0,3.50377661,41.10071,39.78055,99.39295012
-31.99951171,3.12657359,37.97793,36.82681,41.48550019
-31.9972076,3.15068284,38.21541,36.88612,53.36194425
31.9972076,3.50804913,40.56639,39.21115,90.44598186
31.99951171,3.45464256,39.77085,38.41637,67.67257485
31.99951171,3.45128557,39.69962,38.41637,64.79433009
-31.99951171,3.12046998,38.00168,36.75564,39.36276384
-31.99951171,3.20134279,39.40277,38.0605,85.62289209
32.00181582,3.31731136,40.0202,38.6299,9.389265072
-31.99951171,3.17021439,38.74972,37.5267,68.21229133
32.00181582,3.32677195,39.72336,38.49941,12.24778008
31.99951171,3.46776532,40.13894,38.77225,76.91350147
-31.99951171,3.05973907,38.59536,37.37248,19.89977814
-31.99951171,3.09483482,38.17979,36.88612,30.60792168
31.99951171,3.48058289,40.2933,39.03322,82.66341486
-31.99951171,3.16319524,38.47663,37.15896,61.88495352
-31.9972076,3.10002289,38.13229,36.88612,32.1669885
31.9972076,3.48821241,40.35266,39.00949,85.7685148
0,2.7753109,41.63502,40.30249,0.125640981
31.99490349,3.47722591,40.2458,38.95018,81.34421059
-31.9972076,3.17814908,39.01094,37.70463,73.66255391
0,2.93736172,41.16008,39.83986,0.509157287
-31.99490349,2.92851148,39.28403,37.98933,8.454486671
-31.9972076,3.05821317,38.60724,37.31317,19.78074005
31.9972076,3.45525292,39.75898,38.46382,67.65348818
32.00411994,3.38719768,39.40277,38.14354,25.76460559
31.9972076,3.41710536,39.27216,38.03678,38.71824924
-32.00181582,3.16411078,38.50037,37.20641,62.36467861
32.00181582,3.43572137,39.3434,38.03678,50.71113386
-32.00181582,3.17051957,38.70223,37.41993,67.64165894
31.99951171,3.42412451,39.12968,37.8707,42.5876004
32.00181582,3.46135653,39.96083,38.60617,73.17531377
31.99490349,3.31334401,40.03208,38.66549,8.014109203
-31.9972076,3.17723354,38.86846,37.60973,72.67881127
-31.99951171,3.18516823,39.1653,37.81139,78.06502291
-31.99951171,3.09514,38.12042,36.92171,31.03221886
31.99490349,3.46746014,40.09145,38.84342,76.3073087
0,3.36430915,41.07696,39.7331,99.39295012
0,3.35149157,40.98197,39.67379,99.84486965
-31.9972076,3.12809949,37.96606,36.81495,42.21610256
-31.9972076,3.14183261,38.0848,36.8624,48.59725293
-31.9972076,3.14854658,38.12042,36.82681,51.57078633
31.99951171,3.41130694,39.17717,37.93002,34.63987558
-31.99951171,2.83909361,39.45027,38.13168,5.987528108
31.9972076,3.4540322,39.72336,38.46382,66.81394854
-31.99951171,3.2214847,39.72336,38.32148,93.78700072
-31.99951171,2.98161288,39.09406,37.78767,11.00316388
-31.9972076,2.64682994,39.83022,38.57058,4.103835774
31.9972076,3.40276188,39.29591,37.98933,30.52055023
0,3.45891508,41.13633,39.828,99.39295012
-31.99951171,2.7051194,39.65212,38.36892,5.006509985
-31.99951171,2.77775235,39.59275,38.32148,5.037187301
-31.99951171,3.18211643,39.09406,37.72836,76.14613247
31.99951171,3.45342184,39.80648,38.47569,66.59893659
31.99490349,3.46532387,40.13894,38.74852,75.65633516
-31.99951171,3.17692836,38.92783,37.60973,72.97589703
31.99951171,3.4430457,39.35528,38.08423,56.79499039
-31.99951171,3.13542382,37.97793,36.7675,45.30048566
31.99951171,3.16441596,40.67326,39.22301,2.34413756
32.00181582,3.47142748,40.12707,38.78411,78.20746654
